num,board,title,writer,upload_date,view,likes
1048355,,이세돌이 9단으로 승단한 방법,익명,11/14,3278,181
1048342,,미국인들 진짜 공부하기편하겠따..,익명,11/14,3961,145
1048319,,사계절 스티커 공구 열었어!!! 내일까지 입금이야,익명,11/14,2691,75
1048317,,애인의 말을 더이상 믿기 힘들다면,익명,11/14,1489,36
1048308,,속보)한국 축구 대표팀중 일부 코로나 확진...,익명,11/14,2880,57
1048302,,90년대생 초등학교 때 공감,익명,11/14,2977,119
1048273,,얌전 냥전,고양고냥고먐,11/14,562,33
1048252,,"저학점, 무자격증 취업 후기(한수원, 삼성물산, 현대자동차 등)",익명,11/14,4878,181
1048229,,친구가 잘 되는 건 좋은데 왜 나는 자꾸 진심으로 축하를 못하는 것 같지?,익명,11/14,3066,102
1049129,,오늘 막내 나다미 집에서 한건했다,익명,11/15,4151,169
1049126,,앗..이 소리는..모기쿤...?,익명,11/15,2418,125
1049111,,술 끊기로 결심한 연예인,익명,11/15,3238,137
1049095,,혹시 주변에 연락이 안 되는 친구가 있다면,익명,11/15,4266,333
1049082,,촬영팀 철수했다. 우리도 그만 퇴근하자,익명,11/15,4146,96
1049076,,5개월간 보컬 트레이닝 받은 개인적인 후기,익명,11/15,3377,94
1049045,,위트 넘치는 민국이,익명,11/15,2845,119
1049006,,욕 잘하는 남자친구,익명,11/15,4602,325
1048991,,"한국을 구한 영웅,아베 신조",익명,11/15,3160,168
1048971,,이것이 캐나다의 소백산맥이다,익명,11/15,2218,72
1048966,,인간적으로 r관 1층은 열어줬으면 좋겠다,익명,11/15,888,35
1048963,,하다하다 하트까지 훔쳐가는 중국,익명,11/15,3887,227
1048960,,지방익 본가갔다가 부모님 문자보냄ㅠㅠㅠ,익명,11/15,2861,91
1048926,,나 취뽀해써...,익명,11/15,4120,357
1048893,,실제로 있었던 정의구현 레전드,익명,11/15,3526,219
1048866,,"""혜민스님, 사업자이자 배우""",익명,11/15,3632,110
1048855,,월세재계약했는데 집주인아줌마가 자꾸 아들 소개시켜준대,익명,11/15,3988,150
1048845,,법정스님 명언 행복한 글귀,익명,11/15,922,42
1048829,,와 성희롱 피해로 인생 많이 피해보는 사람도 있네,익명,11/15,3240,121
1048811,,블루투스 강아지 목줄,익명,11/15,2334,74
1048805,,육아에 지친 표범 엄마,익명,11/15,2265,107
1048800,,19) 남친이올려보라해서올림 남다미들 질문해용,익명,11/15,3530,34
1048797,,강령술하고 귀신나오면 대체 왜 놀라는거야.twt,익명,11/15,2669,130
1048750,[질문],국가직 7급 부처 선택 조언구합니다,익명,11/15,2901,62
1048734,,청광에서 야구하면??,익명,11/15,2759,75
1049576,,실제로 사용한 블랙홀 촬영법.jpg,익명,11/16,2424,109
1049536,,모르는 사람이 밥사줌...;,익명,11/16,1387,39
1049532,,대한민국 학벌개그 올타임 넘버원,익명,11/16,2376,60
1049458,,"[서강학보 카드뉴스] 반복되는 총장 내정설, 그 배경은?",익명,11/16,1501,108
1049457,,무슬림이 비행기타면 생기는일,익명,11/16,3123,129
1049446,,저속주행 사유 레전드,익명,11/16,3046,105
1049445,,우리 아파트 단지에 토끼 생겼다 ㅋㅋ,익명,11/16,878,31
1049438,,대학 인증 레전드,익명,11/16,4458,147
1049422,,봉지 라면 vs 컵라면 토론,익명,11/16,2726,100
1049419,,국내 현존 최고령 고양이,익명,11/16,2492,106
1049396,,[서강사랑2기] 동문 여러분! 달라진 건 없습니다!,익명,11/16,2386,192
1049383,,송강호 퇴장 레전드...gif,익명,11/16,962,28
1049369,,ㅡ 입금완료 ㅡ,익명,11/16,3856,157
1049361,,도쿄샌드위치 사장님 왜케 학교 전문가셔 ㅋㅋㅋㅋ,익명,11/16,3908,194
1049341,,런닝맨 게스트에게 불만이 많은 김종국,익명,11/16,1239,50
1049312,,400억 사기쳤는데 피해자가 없음,익명,11/16,3945,124
1049289,,남편 성매매 의심 레전드,익명,11/16,1685,38
1049286,,대체 중국 욕하는 이유가 뭐임??,익명,11/16,2377,128
1049269,,오늘 출근길 회사 엘베에서 서담하는 분 봄 ㅎㅅㅎ,익명,11/16,1102,41
1049246,,저는 천식이 있는 학생입니다. 학교에 공기청정기를 건의하고 싶은데 방법을 모르겠습니다.,익명,11/16,3842,181
1049243,,삼성전자 붙여주세요,익명,11/16,1655,29
1049224,,신세계 ost 댓글 상태,익명,11/16,1253,32
1049222,,결혼 허락받았다!!!,익명,11/16,4025,141
1049213,,남친이 올인 안해서 좋다고 했다던 다미야,익명,11/16,4299,173
1049201,,지드래곤이랑 의외로 친분 있다는 배우 곽도원,익명,11/16,2609,64
1049189,,변리사 2차 떨 후기,익명,11/15,3702,143
1049184,,공부 관련 ㄹㅇ루 팩트폭행ㅋㅋ,익명,11/15,4552,126
1049171,,아니 진짜 화나네 시험지를 왜 확인을 안 시켜줌?,익명,11/15,4721,146
1050013,,5전공 이상 다미들 나만 시험 이래?ㅋㅋㅋ,서붕이,11/17,1880,60
1050004,,나 168cm라서 여자치고 큰편인데,익명,11/17,2918,77
1049994,,연애 예능 레전드,익명,11/17,1566,47
1049992,,고대 이집트의 결근 사유,익명,11/17,2080,83
1049967,,군대에서 이별통보 당한 군인 레전드,익명,11/17,3128,181
1049955,,한국예수회도 사실 실세가,익명,11/17,2878,77
1049945,,오늘 지각사유,익명,11/17,4095,121
1049935,,직장인 1년차...,익명,11/17,1230,31
1049914,,갑자기 학교공부 현타옴,익명,11/17,669,25
1049910,,대한민국이 해외에 판매한 무기들,익명,11/17,2923,80
1049904,,킹레오 미국 유학간거 아니고 지금 쯤 인간이 됐을듯..,익명,11/17,3535,189
1049899,,3년만에 취업 경쟁률 6배...,익명,11/17,3717,143
1049835,,예수회 특) 개혁을 외치는 신부는 쫓아낸다(1999년),익명,11/17,1422,118
1049797,,서강대생들만 모르고 있는 사실...,익명,11/16,5186,215
1049789,,이번학기 개열받네,익명,11/16,4525,185
1049727,,간만에 인력사무소 갔다 왔다.,익명,11/16,3644,304
1049710,,방송인 사유리씨 자발적 비혼모ㄷㄷㄷ,익명,11/16,3956,136
1049638,,중고신입 다 전탈.. 진짜 죽고싶다,익명,11/16,3780,109
1049618,,BJ 람보르기니 빵꾸 사건,익명,11/16,3574,180
1049604,,[서강사랑2기] 당부드리고 싶은 말이 있습니다.,익명,11/16,883,90
1049595,,이번 시즌 처음으로 서류 통과했어ㅠㅠㅠ,익명,11/16,2266,115
1049591,,친동생과 닮았다고해서 기분좋은 오빠.jpg,익명,11/16,3200,118
1049584,,19) 전남친 정뚝떨 포인트,익명,11/16,5438,139
1049581,,연로 1차 하루전 기습발표..,익명,11/16,2541,81
1049578,,9개 나라에 쌩얼 보정을 맡긴 결과.jpg,익명,11/16,2094,66
1050374,,위작으로 유명해진 사람,익명,11/17,4745,274
1050357,,축제 라인업 떴다.  영지 예~~ 임창정. 에일리,익명,11/17,6274,133
1050346,,월급 이천만원인줄 알았는데...,익명,11/17,4348,95
1050333,,고양이 가게,익명,11/17,1413,88
1050315,,또래 입주민에게 욕먹은 20대 경비원.jpg,익명,11/17,4371,194
1050268,,교수님에게 아기소리듣는 20살,익명,11/17,4709,113
1050266,,재능낭비 중고나라(feat. 애플갬성).jpg,익명,11/17,3017,86
1050253,,에타에 나타난 독심술사..jpg,익명,11/17,3097,123
1050251,,(잡담)최종면접을 봤는데 마음이 따뜻해졌어요.,익명,11/17,2715,100
1050244,,미국 투자이민 2년차 느낀점,익명,11/17,2037,60
1050232,,펌) 교회에서 준 샌드위치,익명,11/17,2114,68
1050217,,꿈과 희망이 가득한 러시아.jpg,익명,11/17,2901,107
1050167,,사귀는 사이에 돈계산 글 보고 든 내 과거와 현재 ㅋㅋ,익명,11/17,4910,215
1050163,,20년 동안 타투이스트로 활동한 의사,익명,11/17,1777,58
1050132,,배민 업체 사장님을 감동시키면 일어나는 일,익명,11/17,2093,66
1050091,,서울대출신들의 고품격 토론법,익명,11/17,4462,185
1050085,,로또에 당첨된 남자가 제일 먼저 한 일,익명,11/17,3482,166
1050079,,고맙습니다 모든 서강,익명,11/17,5107,287
1050069,,쌍팔년도가 몇년도냐?,익명,11/17,2570,108
1050068,,10년전 일본 2ch 해킹해 태극기걸은 10대근황,익명,11/17,2884,183
1050059,,슬기 이런 느낌 좋지 않냐,익명,11/17,4048,255
1050028,,요즘 애들이 왕따 시키는 방법,익명,11/17,2618,133
1050023,,60대가 말하는 인생에서 가장 잊고 싶지 않은 장면,익명,11/17,2911,134
1050891,,편입 인기글에 대한 생각.,익명,11/18,2687,127
1050888,,군인 비하한 미용사 결말,익명,11/18,1286,42
1050880,,[흙수저 학부생 쓰리잡 뛰고 있고 곧 소나타구매예정] 3탄,익명,11/18,2161,90
1050878,,[단독] 연대 공과대학 소모임 참석 11명 전원 확진... 신촌 비상,익명,11/18,1380,32
1050869,,전직 야구선수 폭행 cctv,익명,11/18,1439,38
1050852,,서강사랑 시위 포스터 붙였네,익명,11/18,646,42
1050851,,“과반수의 총추위원에겐 그저 소음이었을 뿐” from 서강학보,익명,11/18,758,47
1050825,,맘스터치에 심히 화난 기자,익명,11/18,1574,36
1050821,,편입하고나서 느낀점,익명,11/18,3573,172
1050817,,연대 공대 확진자 11명 나왔어?ㄷㄷ,익명,11/18,4196,95
1050815,,[흙수저 학부생 쓰리잡 뛰고 있고 곧 소나타구매예정] 2탄,익명,11/18,2915,198
1050767,,[흙수저 학부생 쓰리잡 뛰고 있고 곧 소나타구매예정] 1탄,익명,11/18,3020,197
1050750,,유세윤 결혼썰,익명,11/18,2717,103
1050697,,80년대 초반생인데 수능 다시보는거 어떠냐?,익명,11/18,3966,160
1050686,,"안준영이 이가은, 한초원한테 마지막까지 한 행동",익명,11/18,4230,81
1050676,,우리나라 역대급 여자 축구선수,익명,11/18,2489,74
1050670,,1박2일 전성기 시절 드립,익명,11/18,2995,113
1050653,,"[매일경제 단독] ""결국 예수회 마음대로?""",익명,11/18,1386,80
1050638,,서강대 뉴스 네이버 메인에 떴네...!,익명,11/18,4013,236
1050622,,프로듀스 조작 사태 고등법원 판결문.TXT,익명,11/18,2954,151
1050611,,청광에서 bhc 치킨 시켜먹은 사람들 누구냐,익명,11/18,3496,126
1050506,,좀 의아한 인스타 아이디,익명,11/18,6007,131
1050490,,레포트쓰는중에 컴터가 꺼졌다는건 변명이지 ㅋㅋ,익명,11/18,1224,33
1051338,,침착맨이 평이 안 좋은 맘스터치 신제품을 시키는 이유,익명,11/19,2633,119
1051332,,다들 싸우지말고 나 위로해줘,익명,11/19,1997,142
1051324,,펌) 아이즈원 팬 후임한테 들은 신박한 쉴드논리 갑,익명,11/19,2202,136
1051279,,중간때 학점 잘받은 친구들 나처럼 생각하는 사람은 없냐,익명,11/19,1701,61
1051273,,??? 계단 올라갈때 치마 뒤가리는거 기분나쁨?,익명,11/19,2321,78
1051256,,첫면접 대차게 말아먹었습니다~~~,익명,11/19,1592,60
1051241,,회계학원론 수업에서 확진자 나왔어,익명,11/19,6753,181
1051202,,월급루팡하다가 급 감상에 젖어서 쓰는 이별이야기 1,익명,11/19,1864,79
1051196,,독일에 cctv가 없는 이유,익명,11/19,3126,194
1051190,,퇴근하다가 빡친 공익,익명,11/19,2963,143
1051184,,만두지옥에서 벗어나지 못하는 사장님,익명,11/19,1828,97
1051173,,와 이상민 얘 레전드네 진짜 ㅋㅋㅋㅋ,익명,11/19,3606,97
1051153,,[[[긴급속보]]] 신촌역6번출구로 등교하지 말 것,익명,11/19,4937,154
1051148,,"[단독] 조두순, 보복 두려워 푸시업 1000개씩",익명,11/19,2565,64
1051127,,로컬회계법인에 대해서 그리고 네트워킹,익명,11/19,2703,139
1051115,,서울지하철에서 서강대 학생보면 반가운데,익명,11/19,2617,90
1051114,,[흙수저 학부생 쓰리잡 뛰고 있고 곧 소나타 구매 예정] 6탄,익명,11/19,3446,137
1051107,,토모관 개방 문의에 대한 학교 답변 패턴,익명,11/19,1172,48
1051061,,청각장애인 도우미견 아는 사람 있어??,익명,11/18,1742,73
1051045,,[흙수저 학부생 쓰리잡 뛰고 있고 곧 소나타구매예정] 5탄,익명,11/18,2635,82
1050986,,다미들아 이게 다 누구때문?,익명,11/18,2887,104
1050978,,시민의식 - 일본과의 비교. jpg,익명,11/18,2932,206
1050973,,[흙수저 학부생 쓰리잡 뛰고 있고 곧 소나타구매예정] 4탄,익명,11/18,2419,91
1050968,,난 고시반 관련 이게 참 재밌었음,익명,11/18,2256,61
1050959,,토모관 논쟁 개읏기네 ㅋㅋㅋㅋ,익명,11/18,2906,115
1050946,,와 버스 교통사고 났다가 지금 다시 출발했는데,익명,11/18,1664,59
1050945,,고려대학교 행정고시지도위원회 주임교수님의 글,익명,11/18,2508,124
1050929,,세상이 존나 각박함을 느낀다,익명,11/18,3493,156
1050920,,중국ㅅㄲ들 또 또 시작됐지,익명,11/18,2987,162
1050915,,깔게 없어서 고시생을 까네 ㅋㅋ,익명,11/18,2798,164
1050909,,로스쿨 3년 다니면서 개인적으로 느낀점,익명,11/18,2575,137
1051786,,19 여자분들 본인의.. 암튼 거기..,익명,11/19,2892,25
1051777,,신촌 대학원생 근황. jpg,익명,11/19,3128,65
1051762,,우리 작은아버지 한의사신데,익명,11/19,3414,176
1051756,,누구나 인정하는 자소서 최고의 도입부,익명,11/19,1989,54
1051741,,솔직히 코로나가 무섭다기보단,익명,11/19,2625,59
1051732,,이민 1세대의 애국심,익명,11/19,856,33
1051721,,노근본 뮤직비디오 레전드,익명,11/19,3134,129
1051708,,셧다운 말 진짜 쉽게 하네,익명,11/19,3407,86
1051706,,얼마전에 고대 칭찬하는 글보고 올리는 글,익명,11/19,2855,135
1051694,,이태원 할로윈 2020,익명,11/19,3490,74
1051690,,면접에서 저 무시한 사람이 붙었네요 전 떨어지고,익명,11/19,4753,276
1051670,,자폭과 자힐,익명,11/19,1224,58
1051663,,"자취남이 만들어본 사케동,연어장!",익명,11/19,1080,42
1051636,,시험 비대면으로 될 듯,익명,11/19,1471,38
1051599,,솔직히 공부할 곳 없어서 공부 못한다는건 핑계라고 생각함,익명,11/19,3576,142
1051568,,난 근데 학교가 효과적인 방역을 했나에 대해선 의문임,익명,11/19,3203,118
1051557,,[긴급] 학교 셧다운됨;;;,익명,11/19,5965,104
1051529,,채점 후 교무실로 소환당한 답안지(펌),익명,11/19,2141,50
1051525,,울학교에서 확진자나왔다구 모임에서 난 나오지 말래ㅠ,익명,11/19,4003,82
1051516,,도서관이랑 열람실에서 턱스크랑 코스크좀 하지마라,익명,11/19,3085,148
1051493,,김연아 도발 결과.gif,익명,11/19,3773,165
1051490,,다들 본질을 잊고 있는 것 같아,익명,11/19,3885,144
1051482,,교수님 판단력 개쩌시는 듯,익명,11/19,3953,95
1051479,,포다이노소어 교수님 개,익명,11/19,2596,92
1051460,,카트라이더 신규카트 근황,익명,11/19,2290,94
1051455,,경영 확진자 동선 뜸,익명,11/19,5085,84
1051450,,흔한 유부남이 중고로 게임기 거래,익명,11/19,1680,77
1051439,,서담은 커뮤니티지 서강대가 아니야,익명,11/19,2992,142
1051425,,코로나 검사 받을 사람들 위해 쓰는 검사 후기글,익명,11/19,2937,105
1051397,,제 작지만 진솔한 의견 올려봅니다,익명,11/19,3197,137
1051394,,여론에 반하는 글이긴한데 절평싫어하는것도 이해는감,익명,11/19,582,27
1051380,,이정도면 빠른 대처같은데,익명,11/19,2529,88
1051376,,얘들아 인사글은 확진자는 맞는데 걱정말래,익명,11/19,3061,55
1051375,,학교 비대면 방침 나왔다,익명,11/19,4115,148
1052210,슬프다,"비추 먹을 각오하고 쓰는 건데(맥락없음,주절주절)",익명,11/20,2977,99
1052209,,노량진.. 곧 시험이라 해열제로 버틴 사람 있네,익명,11/20,3191,96
1052193,,직장인 생태계 실제로 해봄ㅎ,익명,11/20,3538,110
1052173,,확진자랑 같은 수업 들은 다미인데 음성나옴!,익명,11/20,3903,131
1052157,,힘을 주세요.,익명,11/20,4165,242
1052143,,이거 환불받고 나와도 되는 상황맞지?ㅠ,익명,11/20,3546,161
1052141,,새끼낳고왔어 같이키우자,익명,11/20,2321,79
1052136,,대충 감정표현이 장난아닌 아이),익명,11/20,1932,81
1052124,,부자의 복수는 멋지다,익명,11/20,1424,58
1052102,,회사생활이 힘들다는 청취자에 대한 김창완의 답변,익명,11/20,3184,148
1052097,,월급루팡하다가 급 감상에 젖어서 쓰는 이별이야기 2,익명,11/20,1006,37
1052063,,원아웃제 시행. (~2020.12.31),익명,11/20,5735,243
1052059,,야 오늘 며칠이냐???,익명,11/20,2683,82
1052057,,강에서 수영하는데 수달 만남.jpg,익명,11/20,1996,86
1052048,,마지막으로 남깁니다. (익명90 아닌 거 인증 포함),익명,11/20,4354,76
1052046,,오늘 얇게 입고 나간 다미들...,익명,11/20,2924,91
1052041,,제가 이러려고 곤지 돌아왔나 싶네요.,익명,11/20,5725,110
1052031,,저.... 곤지다미 본인입니다만....,익명,11/20,4035,37
1051997,,와..인기글 gs25 뭐임?,익명,11/20,4703,110
1051996,,다들 살기가 팍팍한가,익명,11/20,2320,79
1051987,,1일 1삼성 붙게해주세요,익명,11/20,992,32
